table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,character_set_catalog,character_set_schema,character_set_name,collation_catalog,collation_schema,collation_name,domain_catalog,domain_schema,domain_name,udt_catalog,udt_schema,udt_name,scope_catalog,scope_schema,scope_name,maximum_cardinality,dtd_identifier,is_self_referencing,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_updatable
dvdrental,pg_catalog,pg_views,definition,4,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_tables,schemaname,1,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_tables,tablename,2,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_tables,tableowner,3,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_tables,tablespace,4,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_tables,hasindexes,5,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,5,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_tables,hasrules,6,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,6,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_tables,hastriggers,7,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,7,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_tables,rowsecurity,8,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,8,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_matviews,schemaname,1,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_matviews,matviewname,2,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_matviews,matviewowner,3,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_matviews,tablespace,4,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_matviews,hasindexes,5,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,5,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_matviews,ispopulated,6,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,6,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_matviews,definition,7,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,7,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_indexes,schemaname,1,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_indexes,tablename,2,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_indexes,indexname,3,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_indexes,tablespace,4,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_indexes,indexdef,5,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,5,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_sequences,schemaname,1,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_sequences,sequencename,2,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_sequences,sequenceowner,3,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_sequences,data_type,4,NULL,YES,regtype,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,regtype,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_sequences,start_value,5,NULL,YES,bigint,NULL,NULL,64,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int8,NULL,NULL,NULL,NULL,5,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_sequences,min_value,6,NULL,YES,bigint,NULL,NULL,64,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int8,NULL,NULL,NULL,NULL,6,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_sequences,max_value,7,NULL,YES,bigint,NULL,NULL,64,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int8,NULL,NULL,NULL,NULL,7,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_sequences,increment_by,8,NULL,YES,bigint,NULL,NULL,64,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int8,NULL,NULL,NULL,NULL,8,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_sequences,cycle,9,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,9,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_sequences,cache_size,10,NULL,YES,bigint,NULL,NULL,64,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int8,NULL,NULL,NULL,NULL,10,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_sequences,last_value,11,NULL,YES,bigint,NULL,NULL,64,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int8,NULL,NULL,NULL,NULL,11,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,schemaname,1,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,tablename,2,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,attname,3,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,inherited,4,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,null_frac,5,NULL,YES,real,NULL,NULL,24,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,float4,NULL,NULL,NULL,NULL,5,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,avg_width,6,NULL,YES,integer,NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int4,NULL,NULL,NULL,NULL,6,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,n_distinct,7,NULL,YES,real,NULL,NULL,24,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,float4,NULL,NULL,NULL,NULL,7,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,most_common_vals,8,NULL,YES,anyarray,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,anyarray,NULL,NULL,NULL,NULL,8,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,most_common_freqs,9,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_float4,NULL,NULL,NULL,NULL,9,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,histogram_bounds,10,NULL,YES,anyarray,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,anyarray,NULL,NULL,NULL,NULL,10,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,correlation,11,NULL,YES,real,NULL,NULL,24,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,float4,NULL,NULL,NULL,NULL,11,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,most_common_elems,12,NULL,YES,anyarray,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,anyarray,NULL,NULL,NULL,NULL,12,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,most_common_elem_freqs,13,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_float4,NULL,NULL,NULL,NULL,13,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_stats,elem_count_histogram,14,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_float4,NULL,NULL,NULL,NULL,14,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_publication_tables,pubname,1,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_publication_tables,schemaname,2,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_publication_tables,tablename,3,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,locktype,1,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,database,2,NULL,YES,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,relation,3,NULL,YES,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,page,4,NULL,YES,integer,NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int4,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,tuple,5,NULL,YES,smallint,NULL,NULL,16,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int2,NULL,NULL,NULL,NULL,5,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,virtualxid,6,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,6,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,transactionid,7,NULL,YES,xid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,xid,NULL,NULL,NULL,NULL,7,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,classid,8,NULL,YES,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,8,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,objid,9,NULL,YES,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,9,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,objsubid,10,NULL,YES,smallint,NULL,NULL,16,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int2,NULL,NULL,NULL,NULL,10,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,virtualtransaction,11,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,11,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,pid,12,NULL,YES,integer,NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int4,NULL,NULL,NULL,NULL,12,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,mode,13,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,13,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,granted,14,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,14,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_locks,fastpath,15,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,15,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_cursors,name,1,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_cursors,statement,2,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_cursors,is_holdable,3,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_cursors,is_binary,4,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_cursors,is_scrollable,5,NULL,YES,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,5,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_cursors,creation_time,6,NULL,YES,timestamp with time zone,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,timestamptz,NULL,NULL,NULL,NULL,6,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_available_extensions,name,1,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_available_extensions,default_version,2,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_available_extensions,installed_version,3,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_available_extensions,comment,4,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_available_extension_versions,name,1,NULL,YES,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
dvdrental,pg_catalog,pg_available_extension_versions,version,2,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,NO
